"interview_id","date","location","shift_block","day_type","month","time_start","time_end","hours_fished","party_size","anglers","target_species","catch_total","catch_kept","catch_released","trip_complete","interview_complete","refused"
"2024-07-28_East Pier_afternoon_1",2024-07-28,"East Pier","afternoon","weekend","Jul",2024-07-28 17:41:11.876101,2024-07-28 20:24:11.85335,2.71666034694892,2,2,"Panfish",1,1,0,TRUE,TRUE,FALSE
"2024-07-28_East Pier_afternoon_2",2024-07-28,"East Pier","afternoon","weekend","Jul",2024-07-28 15:23:07.432478,2024-07-28 19:48:33.631651,4.42394421475048,3,3,"Panfish",4,3,1,FALSE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_1",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 14:55:58.745145,2024-07-28 16:58:17.628459,2.0385786983731,3,3,"Catfish",1,1,0,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_2",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 16:16:39.062634,2024-07-28 20:07:46.225825,3.85198977531119,2,2,"Bass",8,0,8,FALSE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_3",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 16:01:45.633166,2024-07-28 17:01:45.633166,1,1,1,"Walleye",3,1,2,FALSE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_4",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 19:09:10.139833,2024-07-29 03:13:00.164694,8.06389579467567,3,3,"Bass",12,3,9,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_5",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 19:50:46.775104,2024-07-28 21:45:12.27143,1.9070823128327,3,3,"Walleye",1,0,1,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_6",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 18:11:40.021979,2024-07-29 00:16:20.28524,6.07785090582142,3,3,"Panfish",19,14,5,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_afternoon_7",2024-07-28,"North Ramp","afternoon","weekend","Jul",2024-07-28 18:05:08.125126,2024-07-28 19:26:41.219316,1.35919283068683,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_morning_1",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 06:33:21.148051,2024-07-28 10:16:28.235466,3.71863539333543,1,1,"Walleye",6,4,2,FALSE,TRUE,FALSE
"2024-07-28_North Ramp_morning_2",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 06:28:10.986925,2024-07-28 09:09:05.610577,2.6818399032074,2,2,"Walleye",2,2,0,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_morning_3",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 08:51:28.790978,2024-07-28 12:04:15.179348,3.21288565840333,1,1,"Bass",8,2,6,FALSE,TRUE,FALSE
"2024-07-28_North Ramp_morning_4",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 09:28:00.220954,2024-07-28 11:35:28.357326,2.12448232540882,1,1,"Bass",3,1,2,FALSE,TRUE,FALSE
"2024-07-28_North Ramp_morning_5",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 09:56:54.094501,2024-07-28 13:04:19.851242,3.12382131698681,1,1,"Walleye",3,1,2,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_morning_6",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 09:01:20.073062,2024-07-28 13:25:51.393771,4.40870019697815,1,1,"Bass",2,0,2,TRUE,TRUE,FALSE
"2024-07-28_North Ramp_morning_7",2024-07-28,"North Ramp","morning","weekend","Jul",2024-07-28 07:41:38.0059,2024-07-28 16:28:58.81969,8.78911494148783,2,2,"Walleye",6,3,3,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_afternoon_1",2024-07-28,"South Ramp","afternoon","weekend","Jul",2024-07-28 14:00:47.203848,2024-07-28 16:26:05.007442,2.42161210961216,1,1,"Walleye",2,1,1,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_afternoon_2",2024-07-28,"South Ramp","afternoon","weekend","Jul",2024-07-28 19:36:26.733003,2024-07-29 01:58:57.659686,6.3752574120934,4,4,"Walleye",11,6,5,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_afternoon_3",2024-07-28,"South Ramp","afternoon","weekend","Jul",2024-07-28 14:53:16.380113,2024-07-28 18:17:15.977622,3.39988819685282,4,4,"Bass",5,1,4,FALSE,TRUE,FALSE
"2024-07-28_South Ramp_afternoon_4",2024-07-28,"South Ramp","afternoon","weekend","Jul",2024-07-28 15:46:41.150052,2024-07-28 21:10:01.614741,5.3890179691671,2,2,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_afternoon_5",2024-07-28,"South Ramp","afternoon","weekend","Jul",2024-07-28 17:03:08.463225,2024-07-28 22:01:59.625649,4.98087845110116,2,2,"Walleye",2,1,1,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_morning_1",2024-07-28,"South Ramp","morning","weekend","Jul",2024-07-28 08:43:36.169653,2024-07-28 13:58:41.674473,5.25152911685072,3,3,"Panfish",15,11,4,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_morning_2",2024-07-28,"South Ramp","morning","weekend","Jul",2024-07-28 06:10:06.402843,2024-07-28 08:09:24.899121,1.98847118820312,1,1,"Bass",3,0,3,FALSE,TRUE,FALSE
"2024-07-28_South Ramp_morning_3",2024-07-28,"South Ramp","morning","weekend","Jul",2024-07-28 08:36:32.729805,2024-07-28 10:49:42.986073,2.21951563013729,1,1,"Panfish",5,5,0,TRUE,TRUE,FALSE
"2024-07-28_South Ramp_morning_4",2024-07-28,"South Ramp","morning","weekend","Jul",2024-07-28 06:28:15.307683,2024-07-28 09:02:41.804766,2.57402696768786,1,1,"Panfish",3,3,0,FALSE,TRUE,FALSE
"2024-07-28_South Ramp_morning_5",2024-07-28,"South Ramp","morning","weekend","Jul",2024-07-28 06:02:46.501554,2024-07-28 11:50:17.931912,5.79206398822635,3,3,"Walleye",7,2,5,TRUE,TRUE,FALSE
"2024-07-29_East Pier_afternoon_1",2024-07-29,"East Pier","afternoon","weekday","Jul",2024-07-29 17:23:05.697659,2024-07-29 22:46:12.442132,5.38520679790211,4,4,"Panfish",8,7,1,TRUE,TRUE,FALSE
"2024-07-29_East Pier_afternoon_2",2024-07-29,"East Pier","afternoon","weekday","Jul",2024-07-29 18:53:45.626234,2024-07-30 03:21:36.619098,8.46416468441304,4,4,"Panfish",18,15,3,TRUE,TRUE,FALSE
"2024-07-29_East Pier_afternoon_3",2024-07-29,"East Pier","afternoon","weekday","Jul",2024-07-29 17:27:11.510669,2024-07-30 01:17:36.972858,7.84040616362666,3,3,"Panfish",16,12,4,TRUE,TRUE,FALSE
"2024-07-29_North Ramp_afternoon_1",2024-07-29,"North Ramp","afternoon","weekday","Jul",2024-07-29 16:19:09.791197,2024-07-29 19:19:12.518745,3.00075765237513,2,2,"Panfish",8,7,1,TRUE,TRUE,FALSE
"2024-07-29_North Ramp_afternoon_2",2024-07-29,"North Ramp","afternoon","weekday","Jul",2024-07-29 19:04:09.743947,2024-07-29 21:12:36.924136,2.14088338592573,3,3,"Panfish",6,6,0,TRUE,TRUE,FALSE
"2024-07-29_North Ramp_afternoon_3",2024-07-29,"North Ramp","afternoon","weekday","Jul",2024-07-29 16:07:53.343714,2024-07-29 17:43:11.910457,1.58849076194844,2,2,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-29_North Ramp_afternoon_4",2024-07-29,"North Ramp","afternoon","weekday","Jul",2024-07-29 17:38:46.765528,2024-07-29 19:39:11.752862,2.00694092617535,1,1,"Bass",3,2,1,FALSE,TRUE,FALSE
"2024-07-29_South Ramp_morning_1",2024-07-29,"South Ramp","morning","weekday","Jul",2024-07-29 06:11:18.273921,2024-07-29 12:01:37.075584,5.83855601754321,1,1,"Panfish",13,9,4,TRUE,TRUE,FALSE
"2024-07-29_South Ramp_morning_2",2024-07-29,"South Ramp","morning","weekday","Jul",2024-07-29 09:57:41.927062,2024-07-29 14:52:36.185045,4.91507166201439,1,1,"Walleye",7,5,2,TRUE,TRUE,FALSE
"2024-07-30_East Pier_morning_1",2024-07-30,"East Pier","morning","weekday","Jul",2024-07-30 06:32:46.202662,2024-07-30 09:50:56.275783,3.30279808892339,4,4,"Catfish",1,1,0,TRUE,TRUE,FALSE
"2024-07-30_East Pier_morning_2",2024-07-30,"East Pier","morning","weekday","Jul",2024-07-30 08:59:30.728966,2024-07-30 15:32:53.141654,6.55622574662656,2,2,"Panfish",11,6,5,TRUE,TRUE,FALSE
"2024-07-30_East Pier_morning_3",2024-07-30,"East Pier","morning","weekday","Jul",2024-07-30 09:57:39.794156,2024-07-30 13:33:00.671839,3.58913268998252,2,2,"Bass",1,0,1,TRUE,TRUE,FALSE
"2024-07-30_South Ramp_afternoon_1",2024-07-30,"South Ramp","afternoon","weekday","Jul",2024-07-30 16:10:44.756942,2024-07-30 20:55:23.186358,4.74400817125903,1,1,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-31_East Pier_afternoon_1",2024-07-31,"East Pier","afternoon","weekday","Jul",2024-07-31 14:10:08.871632,2024-07-31 17:05:43.6946,2.92633971324364,3,3,"Panfish",8,6,2,FALSE,TRUE,FALSE
